Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:36:49.316000,STR,0 days 00:01:18.926000,26.0,1.0,HARD,27.0,1,False,78.926,78.80766666666666,79.785,-0.8589999999999947,-0.1319999999999908,25.3,38.8,42.0,0.6
0 days 01:36:50.631000,PER,0 days 00:01:19.877000,26.0,2.0,HARD,25.0,1,False,79.877,79.014,76.458,3.418999999999997,1.3359999999999985,25.3,38.8,42.0,0.6
0 days 01:36:52.400000,HUL,0 days 00:01:18.664000,26.0,2.0,HARD,25.0,1,False,78.664,78.419,76.991,1.6730000000000018,0.4339999999999975,25.3,38.8,42.0,0.6
0 days 01:36:55.570000,ZHO,0 days 00:01:18.161000,26.0,2.0,HARD,25.0,1,False,78.161,77.79899999999999,77.205,0.9560000000000031,0.39000000000000057,25.3,38.8,42.0,0.6
0 days 01:36:57.212000,VER,0 days 00:01:17.259000,27.0,1.0,MEDIUM,27.0,1,False,77.259,77.218,77.64,-0.3810000000000002,0.046999999999997044,25.3,38.8,42.0,0.6
0 days 01:36:58.901000,ALB,0 days 00:01:16.962000,26.0,2.0,HARD,8.0,1,False,76.962,76.80900000000001,77.064,-0.10199999999998965,0.16899999999999693,25.3,38.8,42.0,0.6
0 days 01:37:08.912000,ALO,0 days 00:01:17.228000,27.0,1.0,HARD,28.0,1,False,77.22800000000001,77.18366666666667,77.952,-0.7239999999999895,0.08700000000001751,25.3,38.8,42.0,0.6
0 days 01:37:26.522000,OCO,0 days 00:01:17.145000,27.0,1.0,MEDIUM,27.0,1,True,77.145,77.343,78.731,-1.5859999999999985,-0.2879999999999967,25.4,39.1,42.0,1.2
0 days 01:37:28.215000,SAI,0 days 00:01:17.318000,27.0,1.0,HARD,27.0,1,True,77.318,77.38266666666667,78.764,-1.445999999999998,-0.04800000000000182,25.4,39.1,42.0,1.2
0 days 01:37:30.173000,HAM,0 days 00:01:17.322000,27.0,1.0,MEDIUM,27.0,1,True,77.322,77.56033333333333,78.958,-1.6359999999999957,-0.39400000000000546,25.4,39.1,42.0,1.2
0 days 01:37:31.993000,LEC,0 days 00:01:17.602000,27.0,1.0,HARD,27.0,1,False,77.602,77.7,78.82900000000001,-1.2270000000000039,-0.277000000000001,25.4,39.1,42.0,1.2
0 days 01:37:34.123000,GAS,0 days 00:01:18.012000,27.0,1.0,HARD,27.0,1,False,78.012,77.82133333333333,78.842,-0.8299999999999983,0.09999999999999432,25.4,39.1,42.0,1.2
0 days 01:37:36.342000,RUS,0 days 00:01:17.837000,27.0,1.0,HARD,27.0,1,False,77.837,77.795,78.945,-1.1079999999999899,-0.06300000000000239,25.4,39.1,42.0,1.2
0 days 01:37:39.223000,SAR,0 days 00:01:18.033000,26.0,3.0,SOFT,3.0,1,False,78.033,78.86966666666666,77.74,0.29300000000000637,0.1389999999999958,25.4,39.1,42.0,1.2
0 days 01:37:51.402000,TSU,0 days 00:01:18.465000,27.0,1.0,MEDIUM,27.0,1,False,78.465,79.024,78.73,-0.26500000000000057,-0.806999999999988,25.4,39.1,42.0,1.2
0 days 01:37:55.225000,NOR,0 days 00:01:19.109000,27.0,1.0,MEDIUM,27.0,1,False,79.10900000000001,78.98533333333334,79.045,0.06400000000000716,0.04200000000000159,25.4,39.1,42.0,1.2
0 days 01:38:02.238000,PIA,0 days 00:01:19.524000,27.0,1.0,HARD,27.0,1,False,79.524,79.70133333333332,79.247,0.277000000000001,-0.6740000000000066,25.4,39.1,42.0,1.2
0 days 01:38:07.037000,DEV,0 days 00:01:20.154000,27.0,1.0,MEDIUM,27.0,1,False,80.154,80.14966666666668,79.224,0.9299999999999926,-0.009000000000000341,25.4,39.1,42.0,1.2
0 days 01:38:07.721000,BOT,0 days 00:01:20.162000,27.0,1.0,HARD,27.0,1,False,80.162,80.19566666666667,79.16499999999999,0.9970000000000141,-0.060000000000002274,25.4,39.1,42.0,1.2
0 days 01:38:08.703000,MAG,0 days 00:01:19.849000,27.0,1.0,HARD,27.0,1,False,79.849,79.18866666666666,79.352,0.4969999999999999,0.8260000000000076,25.4,39.1,42.0,1.2
